Code,ID,Replicate,Site,Day,Month,Year,Date,Latitude,Longitude,Zone,Type,Depth,Surveyors,Location,Abun,TRic,TDiv,PRic,PDiv,nbsp,sing.sp,FRic,qual.FRic,FEve,FDiv,FDis,RaoQ,CWM.grow,CWM.skel,CWM.corwidth,CWM.cmd,CWM.col,CWM.repmode,CWM.sex,CWM.symb,CWM.branching,CWM.encrusting,CWM.laminar,CWM.massive,CWM.submassive
SE-SW-D3-2008-8-17-T2,SGCRT0061-2,2,SE-SW,17,8,2008,17/08/2008,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0.2085,10,0.869934268,1285.92266,137.6834169,10,10,0.28767313,0.221688265,0.823195216,0.893045708,0.132145218,0.022040678,15.39443287,1.291200245,7.258205359,171.8723439,1,0.95561139,0.790339157,0,0.031267294,0.489525303,0.503135953,0.386944291,0.434750661
SE-SW-D3-2008-8-17-T3,SGCRT0061-3,3,SE-SW,17,8,2008,17/08/2008,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0.142,12,0.861213053,1220.878384,129.8480195,12,12,0.168305042,0.221688265,0.738900556,0.890902379,0.110000591,0.017051811,15.14021361,1.207684338,9.817205839,173.2124832,1,0.984741784,0.826961771,0,0.01056338,0.476672535,0.47241784,0.447696596,0.313233568
SE-SW-D3-2008-8-17-T4,SGCRT0061-4,4,SE-SW,17,8,2008,17/08/2008,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0.0695,5,0.749133068,785.8660826,161.5154551,5,5,0.037958586,0.221688265,0.7276621,0.736985398,0.120942833,0.015911722,23.66264146,1.374574341,10.4272482,299.1533916,1,1,0.683453237,0,0,0.448561151,0.834532374,0.115107914,0.420143885
SE-SW-D3-2008-8-17-T5,SGCRT0061-5,5,SE-SW,17,8,2008,17/08/2008,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0.1685,15,0.882635226,1753.111048,218.7766769,15,15,0.483822269,0.221688265,0.74453669,0.790578487,0.156038805,0.026988076,24.54749444,1.301013516,9.438152738,287.9282761,0.988130564,0.9963147,0.502331496,0,0.053936696,0.472843339,0.722459104,0.182235791,0.40337442
SE-SW-D3-2010-8-29-T1,SGCRT0086-1,1,SE-SW,29,8,2010,29/08/2010,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0.117,8,0.771531887,1035.676015,115.2238175,8,8,0.154640694,0.221688265,0.680176266,0.799594417,0.105202811,0.015268603,19.86900082,1.329226089,11.05317636,207.51221,1,0.985754986,0.830891331,0,0.009861933,0.373011177,0.773833005,0.188609467,0.51374096
SE-SW-D3-2010-8-29-T2,SGCRT0086-2,2,SE-SW,29,8,2010,29/08/2010,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0.153,7,0.746593191,826.5173472,108.6195496,7,7,0.05985897,0.221688265,0.682159772,0.66434969,0.093941301,0.011813768,22.69809385,1.381254496,8.696238426,235.6505602,1,1,0.839869281,0,0,0.361138344,0.823529412,0.123570261,0.505964052
SE-SW-D3-2010-8-29-T3,SGCRT0086-3,3,SE-SW,29,8,2010,29/08/2010,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0.185,12,0.849861213,1372.088747,133.4626938,12,12,0.451635491,0.221688265,0.707463807,0.708184793,0.123215286,0.021010947,19.75243147,1.385284535,11.16683679,177.289157,0.972972973,1,0.783783784,0,0.008108108,0.474012227,0.684491634,0.212540219,0.461155084
SE-SW-D3-2010-8-29-T4,SGCRT0086-4,4,SE-SW,29,8,2010,29/08/2010,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0.2445,13,0.841590659,1448.978247,182.9644359,13,13,0.321284999,0.221688265,0.64886872,0.84574691,0.136074992,0.0224119,23.28657078,1.286884935,8.45132439,194.1968565,1,0.978518519,0.758983348,0,0.031888732,0.466894762,0.783687274,0.168714934,0.481016989
SE-SW-D3-2010-8-29-T5,SGCRT0086-5,5,SE-SW,29,8,2010,29/08/2010,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0.2345,9,0.765863039,1067.965936,191.3611916,9,9,0.06988986,0.221688265,0.780310312,0.89277823,0.13970899,0.020059635,23.09517324,1.330834399,7.322519101,348.8585643,1,1,0.535181237,0,0,0.422210377,0.781805259,0.191142502,0.334275053
SE-SW-D3-2011-5-15-T1,SGCRT0094-1,1,SE-SW,15,5,2011,15/05/2011,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0.1835,13,0.810296312,1368.917625,76.91411116,13,13,0.396166818,0.221688265,0.767189009,0.798842543,0.099163428,0.015248373,16.72364543,1.301111685,15.7464182,136.9095141,0.975476839,0.99704142,0.851304009,0,0.005701111,0.491776706,0.696066513,0.255877524,0.393600224
SE-SW-D3-2011-5-15-T2,SGCRT0094-2,2,SE-SW,15,5,2011,15/05/2011,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0.2725,13,0.80041074,1399.048301,192.0266133,13,13,0.227414091,0.221688265,0.474751872,0.794397654,0.122117871,0.015525267,20.00469632,1.187814765,7.983280351,184.8100262,1,0.998158379,0.556749672,0,0.048212185,0.419003764,0.436556104,0.294095507,0.505690426
SE-SW-D3-2011-5-15-T3,SGCRT0094-3,3,SE-SW,15,5,2011,15/05/2011,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0.2515,11,0.793102222,1409.090437,141.6633035,11,11,0.391851104,0.221688265,0.66608057,0.772239513,0.12095518,0.019516135,21.2019787,1.406846782,14.13809066,219.1257455,0.964214712,0.995198903,0.709741551,0,0.0032115,0.376209774,0.819675354,0.126511535,0.477106045
SE-SW-D3-2011-5-15-T4,SGCRT0094-4,4,SE-SW,15,5,2011,15/05/2011,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0.214,14,0.840586514,1227.752429,156.8467504,14,14,0.24835964,0.221688265,0.727473383,0.883804164,0.125808973,0.020028956,19.39333655,1.46331671,13.68271709,259.3333751,0.945093458,1,0.708029197,0,0.001401869,0.381873053,0.74135514,0.171728972,0.564310748
SE-SW-D3-2011-5-15-T5,SGCRT0094-5,5,SE-SW,15,5,2011,15/05/2011,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0.138,9,0.791745432,1206.829546,155.1191084,9,9,0.345256874,0.221688265,0.617978575,0.725522046,0.155866374,0.031866996,23.12393853,1.403537802,29.42166597,240.1497585,0.884057971,0.995169082,0.64699793,0,0.017837235,0.441620216,0.779821628,0.148202341,0.350529543
SE-SW-D3-2012-8-9-T1,SGCRT0114-1,1,SE-SW,9,8,2012,9/08/2012,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0.297,12,0.785004931,1365.146216,163.1575587,12,12,0.314766416,0.221688265,0.658336356,0.764221468,0.128102634,0.019945121,25.53470193,1.313975953,17.74317437,272.5187189,1,0.984006734,0.695045695,0,0.024630925,0.476888544,0.820720021,0.117909868,0.352516619
SE-SW-D3-2012-8-9-T2,SGCRT0114-2,2,SE-SW,9,8,2012,9/08/2012,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0.278,9,0.817627193,1269.019362,188.7482218,9,9,0.166356009,0.221688265,0.734441208,0.776565612,0.12493164,0.016738282,20.43888889,1.250691323,10.56032214,213.9506252,1,1,0.606115108,0,0.014388489,0.469844125,0.690647482,0.164680755,0.450194844
SE-SW-D3-2012-8-9-T3,SGCRT0114-3,3,SE-SW,9,8,2012,9/08/2012,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0.186,11,0.801031911,1225.491725,107.2351429,11,11,0.240044995,0.221688265,0.70215673,0.737634565,0.102756797,0.015386195,19.19092359,1.313438095,19.76989772,185.6306964,0.978494624,1,0.822580645,0,0.007123656,0.468951613,0.703494624,0.200772849,0.451948925
SE-SW-D3-2012-8-9-T4,SGCRT0114-4,4,SE-SW,9,8,2012,9/08/2012,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0.2225,11,0.732654968,1152.727168,103.8756588,11,11,0.231185067,0.221688265,0.591703142,0.944513433,0.090540969,0.014969093,16.04252662,1.280319827,18.80013577,159.3255083,0.95505618,1,0.83908046,0,0,0.685786517,0.696629213,0.125,0.287715356
SE-SW-D3-2012-8-9-T5,SGCRT0114-5,5,SE-SW,9,8,2012,9/08/2012,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0.223,13,0.838102516,1338.414469,163.0739445,13,13,0.388312555,0.221688265,0.744083102,0.797131914,0.169670891,0.036404029,20.78591251,1.386682994,32.23636707,211.4184684,0.8632287,0.9856387,0.618193466,0,0.063482482,0.531968947,0.649318731,0.259606145,0.281160991
CY-N-D3-2020-3-30-T1,CY-N-2020-3-30-T1,1,CY-N,30,3,2020,30/03/2020,1.258819,103.758211,Crest,Patch,3,"DH, SC, VK",Cyrene Reef,0.1315,9,0.830747878,1071.085944,97.46533004,9,9,0.097723088,0.221688265,0.721280631,0.902838995,0.082739029,0.008521859,10.75272979,1.153821705,9.917282953,132.3795944,1,1,0.813953488,0,0,0.630798479,0.403041825,0.520152091,0.167015209
CY-N-D3-2020-3-30-T2,CY-N-2020-3-30-T2,2,CY-N,30,3,2020,30/03/2020,1.258819,103.758211,Crest,Patch,3,"DH, SC, VK",Cyrene Reef,0.095,6,0.778947368,829.0189129,174.689949,6,6,0.042786262,0.221688265,0.88489208,0.839657041,0.0923908,0.009040403,10.65610251,1.16872807,9.0538974,119.5039474,1,1,0.636842105,0,0,0.679887218,0.312030075,0.502471805,0.225958647
CY-N-D3-2020-3-30-T3,CY-N-2020-3-30-T3,3,CY-N,30,3,2020,30/03/2020,1.258819,103.758211,Crest,Patch,3,"DH, SC, VK",Cyrene Reef,0.0905,6,0.698757669,1025.585567,154.7203329,6,6,0.133358019,0.221688265,0.714005783,0.867534902,0.089404164,0.009395765,13.8325,1.163802947,15.19494376,99.33471455,1,1,0.701657459,0,0.01519337,0.556037885,0.560378848,0.262628256,0.394534333
CY-N-D3-2020-3-30-T4,CY-N-2020-3-30-T4,4,CY-N,30,3,2020,30/03/2020,1.258819,103.758211,Crest,Patch,3,"DH, SC, VK",Cyrene Reef,0.1045,8,0.82749937,1167.337915,176.5080067,8,8,0.099621334,0.221688265,0.675935705,0.831644712,0.104955273,0.012458055,13.49690204,1.262827751,12.20637679,189.7177033,1,1,0.679425837,0,0.008373206,0.557028936,0.339029392,0.510509228,0.194719754
CY-N-D3-2020-3-30-T5,CY-N-2020-3-30-T5,5,CY-N,30,3,2020,30/03/2020,1.258819,103.758211,Crest,Patch,3,"DH, SC, VK",Cyrene Reef,0.032,4,0.704589844,500.5538829,34.54126399,4,4,0.007146578,0.221688265,0.76281873,0.725316352,0.049202069,0.003805751,9.666102431,1.234109375,7.27639974,88.95275298,0.9375,1,1,0,0,0.682291667,0.0625,0.77734375,0.220703125
CY-S-D2.5-2018-7-9-T1,CY-S-2018-7-9-T1,1,CY-S,9,7,2018,9/07/2018,1.25685556,103.753725,Crest,Patch,2.5,"HD, SC",Cyrene Reef,0.159,8,0.748150785,1265.568998,211.0267241,8,8,0.199945932,0.221688265,0.609420386,0.828814966,0.122570957,0.018585067,20.69698611,1.236021069,5.366570801,315.6367925,0.990566038,0.992662474,0.346153846,0,0.005079826,0.520403391,0.606952796,0.350914023,0.092145276
CY-S-D2.5-2018-7-9-T2,CY-S-2018-7-9-T2,2,CY-S,9,7,2018,9/07/2018,1.25685556,103.753725,Crest,Patch,2.5,"HD, SC",Cyrene Reef,0.2075,10,0.847240528,983.6118194,61.87357756,10,10,0.094965843,0.221688265,0.6169764,0.75603474,0.065384997,0.006587442,11.81216767,1.22573494,10.60310323,118.2769076,0.972289157,1,0.954081633,0,0.02626506,0.728674699,0.12939759,0.584638554,0.278554217
CY-S-D2.5-2018-7-9-T3,CY-S-2018-7-9-T3,3,CY-S,9,7,2018,9/07/2018,1.25685556,103.753725,Crest,Patch,2.5,"HD, SC",Cyrene Reef,0.0855,10,0.887042167,1082.038288,126.1602251,10,10,0.221524695,0.221688265,0.848576765,0.772692334,0.092958868,0.01411974,12.38977732,1.283781316,13.34217836,152.4543651,0.970760234,1,0.894736842,0,0,0.495516569,0.450292398,0.429824561,0.445516569
CY-S-D2.5-2018-7-9-T4,CY-S-2018-7-9-T4,4,CY-S,9,7,2018,9/07/2018,1.25685556,103.753725,Crest,Patch,2.5,"HD, SC",Cyrene Reef,0.1435,9,0.636647282,1058.140338,63.0590721,9,9,0.064160304,0.221688265,0.761948573,0.933546985,0.121632468,0.01566708,9.556085941,1.198476148,7.853981562,443.0988054,1,1,0.374558304,0,0.003193961,0.242305459,0.020905923,0.887267712,0.134436702
CY-S-D2.5-2018-7-9-T5,CY-S-2018-7-9-T5,5,CY-S,9,7,2018,9/07/2018,1.25685556,103.753725,Crest,Patch,2.5,"HD, SC",Cyrene Reef,0.1535,11,0.835870938,1390.678525,104.4288909,11,11,0.366768019,0.221688265,0.682521164,0.929659737,0.120064437,0.023328217,11.3646076,1.109945387,9.622617637,109.3732639,1,0.919652552,0.813988095,0,0.013593084,0.562010357,0.222250063,0.60624217,0.250883237
HA-NE-D3-2016-4-19-T1,HA-NE-2016-4-19-T1,1,HA-NE,19,4,2016,19/04/2016,1.225938889,103.7529278,Crest,Fringing,3,"DH, JW",Pulau Hantu,0.3295,11,0.829997168,1312.564722,162.0210436,11,11,0.351100119,0.221688265,0.656131213,0.882082186,0.111583108,0.016763032,16.42521654,1.248128656,12.81737578,164.754173,1,0.984025559,0.839583785,0,0.010505428,0.442064511,0.648807439,0.310425664,0.410489864
HA-NE-D3-2016-4-19-T2,HA-NE-2016-4-19-T2,2,HA-NE,19,4,2016,19/04/2016,1.225938889,103.7529278,Crest,Fringing,3,"DH, JW",Pulau Hantu,0.4415,11,0.751938273,1128.959074,138.8368266,11,11,0.191716356,0.221688265,0.658519982,0.803894735,0.121236404,0.018883481,19.06364522,1.337151962,7.956708197,191.1826565,1,0.963004908,0.780294451,0,0.034577635,0.315622005,0.662122136,0.216353413,0.671391962
HA-NE-D3-2016-4-19-T3,HA-NE-2016-4-19-T3,3,HA-NE,19,4,2016,19/04/2016,1.225938889,103.7529278,Crest,Fringing,3,"DH, JW",Pulau Hantu,0.796,14,0.791943385,1185.348415,190.0018894,14,14,0.405489568,0.221688265,0.482011959,0.803903635,0.136470272,0.019495216,24.14170249,1.202740759,8.453113877,331.8574308,0.993718593,1,0.397605545,0,0,0.458579355,0.492462312,0.283801822,0.576334799
HA-NE-D3-2016-4-19-T4,HA-NE-2016-4-19-T4,4,HA-NE,19,4,2016,19/04/2016,1.225938889,103.7529278,Crest,Fringing,3,"DH, JW",Pulau Hantu,0.282,13,0.893227202,1399.490622,195.7155602,13,13,0.315846541,0.221688265,0.82237824,0.888988106,0.163841427,0.029344784,20.13279107,1.26530694,7.469245118,206.6578469,1,0.932624113,0.668946302,0,0.054214403,0.578652937,0.506342062,0.41786859,0.269410347
HA-NE-D3-2016-4-19-T5,HA-NE-2016-4-19-T5,5,HA-NE,19,4,2016,19/04/2016,1.225938889,103.7529278,Crest,Fringing,3,"DH, JW",Pulau Hantu,0.0955,6,0.78418903,887.9906948,127.3829874,6,6,0.220775288,0.221688265,0.73988431,0.903367457,0.141085199,0.021551581,11.18261394,1.31386001,9.574999161,107.2120419,1,0.93872549,0.427075542,0,0.030205397,0.763149416,0.605718888,0.284484495,0.17795006
HA-NE-D3-2018-10-8-T1,HA-NE-2018-10-8-T1,1,HA-NE,8,10,2018,8/10/2018,1.225938889,103.7529278,Crest,Fringing,3,SC,Pulau Hantu,0.1405,11,0.743506288,1327.415359,104.3949806,11,11,0.169100873,0.221688265,0.736333218,0.912518037,0.132442913,0.017900013,13.58436633,1.342655694,10.32631267,124.0277919,1,1,0.498220641,0,0.002669039,0.798360447,0.7763091,0.167228012,0.18654889
HA-NE-D3-2018-10-8-T2,HA-NE-2018-10-8-T2,2,HA-NE,8,10,2018,8/10/2018,1.225938889,103.7529278,Crest,Fringing,3,SC,Pulau Hantu,0.0765,8,0.851381947,1095.41725,198.5715727,8,8,0.092801737,0.221688265,0.87707862,0.834419247,0.119900187,0.015672922,16.91016082,1.172620915,7.720924936,200.550887,1,1,0.62745098,0,0.019607843,0.597821351,0.409586057,0.404139434,0.281263617
HA-NE-D3-2018-10-8-T3,HA-NE-2018-10-8-T3,3,HA-NE,8,10,2018,8/10/2018,1.225938889,103.7529278,Crest,Fringing,3,SC,Pulau Hantu,0.1205,6,0.775227699,772.374946,114.0740982,6,6,0.072447113,0.221688265,0.874582703,0.662820143,0.11940933,0.02034592,10.18127482,1.34450411,8.790934541,194.0049397,1,0.940525588,0.847065797,0,0.041174593,0.720970316,0.440791574,0.41661347,0.266062879
HA-NE-D3-2018-10-8-T4,HA-NE-2018-10-8-T4,4,HA-NE,8,10,2018,8/10/2018,1.225938889,103.7529278,Crest,Fringing,3,SC,Pulau Hantu,0.1955,11,0.839201732,1357.047875,194.7760125,11,11,0.394890668,0.221688265,0.626181242,0.73088235,0.137235296,0.024612601,15.57086758,1.299880417,16.22579853,163.966691,0.938618926,0.963748895,0.513701133,0,0.098367106,0.633298671,0.431058711,0.364098817,0.297720694
HA-NE-D3-2018-10-8-T5,HA-NE-2018-10-8-T5,5,HA-NE,8,10,2018,8/10/2018,1.225938889,103.7529278,Crest,Fringing,3,SC,Pulau Hantu,0.197,10,0.789069546,1270.303159,210.4939668,10,10,0.206168161,0.221688265,0.687705909,0.93686169,0.168166047,0.029068333,13.55940721,1.143008545,3.793125666,200.0097293,1,0.875634518,0.484771574,0,0.091175322,0.552420929,0.330534947,0.519870168,0.316741507
HA-SE-D3-2017-3-3-T1,HA-SE-2017-3-3-T1,1,HA-SE,3,3,2017,3/03/2017,1.223038889,103.7509167,Crest,Fringing,3,DH,Pulau Hantu,0.3665,12,0.801613284,1215.061064,154.2698482,12,12,0.158720038,0.221688265,0.592820032,0.953732475,0.128200542,0.017567242,13.26457706,1.256876951,6.742089546,107.4596895,1,1,0.497953615,0,0,0.628659131,0.567628143,0.375889203,0.137809394
HA-SE-D3-2017-3-3-T2,HA-SE-2017-3-3-T2,2,HA-SE,3,3,2017,3/03/2017,1.223038889,103.7509167,Crest,Fringing,3,DH,Pulau Hantu,0.133,9,0.736248516,937.0335724,188.165956,9,9,0.33543495,0.221688265,0.787526563,0.823067998,0.163581694,0.028929026,13.0602381,1.185733732,38.36082785,107.0066237,1,0.87745098,0.667293233,0,0,0.203383459,0.214285714,0.748355263,0.192293233
HA-SE-D3-2017-3-3-T3,HA-SE-2017-3-3-T3,3,HA-SE,3,3,2017,3/03/2017,1.223038889,103.7509167,Crest,Fringing,3,DH,Pulau Hantu,0.1425,10,0.802536165,1084.852191,111.419392,10,10,0.265185577,0.221688265,0.617809748,0.742867491,0.09177812,0.012647931,11.75492603,1.251678869,11.40632727,77.15677013,0.885964912,1,0.954545455,0,0.010121457,0.606448493,0.515789474,0.408738192,0.319091318
HA-SE-D3-2017-3-3-T4,HA-SE-2017-3-3-T4,4,HA-SE,3,3,2017,3/03/2017,1.223038889,103.7509167,Crest,Fringing,3,DH,Pulau Hantu,0.193,9,0.800424172,1156.473961,180.3991957,9,9,0.294656778,0.221688265,0.813165813,0.786280811,0.146298041,0.028678326,12.35207329,1.159324175,49.71209136,137.261473,1,0.944732297,0.733530718,0,0.039773482,0.515552345,0.550152783,0.389472898,0.33947788
HA-SE-D3-2017-3-3-T5,HA-SE-2017-3-3-T5,5,HA-SE,3,3,2017,3/03/2017,1.223038889,103.7509167,Crest,Fringing,3,DH,Pulau Hantu,0.147,8,0.771669212,1161.426925,206.8868502,8,8,0.089377886,0.221688265,0.551966217,0.824402086,0.082610922,0.008984005,11.63557574,1.0213322,6.727607066,125.0663265,1,1,0.806122449,0,0.012755102,0.449659864,0.399092971,0.490787982,0.395294785
HA-W-D2.6-2017-8-16-T1,HA-W-2017-8-16-T1,1,HA-W,16,8,2017,16/08/2017,1.227255556,103.7468917,Crest,Fringing,2.6,"KK, SQ, LN",Pulau Hantu,0.7045,3,0.088309917,625.8330698,18.31902993,3,3,0.002585831,0.221688265,0.893864556,0.722032141,0.005714359,0.000345882,18.38773476,0.955638599,3.138451033,153.9620298,1,0.998817128,0.000506945,0,0.080307911,0.341158487,0.001091882,0.420647486,0.68013321
HA-W-D2.6-2017-8-16-T2,HA-W-2017-8-16-T2,2,HA-W,16,8,2017,16/08/2017,1.227255556,103.7468917,Crest,Fringing,2.6,"KK, SQ, LN",Pulau Hantu,0.307,15,0.842661461,1599.09058,210.7392685,15,15,0.352033575,0.221688265,0.696504954,0.846576523,0.146740429,0.025509963,39.90139294,1.271415685,12.27684757,226.2293735,0.969055375,0.987965812,0.672638436,0,0.279158523,0.384932139,0.432855592,0.209011944,0.403013029
HA-W-D2.6-2017-8-16-T3,HA-W-2017-8-16-T3,3,HA-W,16,8,2017,16/08/2017,1.227255556,103.7468917,Crest,Fringing,2.6,"KK, SQ, LN",Pulau Hantu,0.7195,9,0.488378685,1252.586971,132.2226906,9,9,0.275734217,0.221688265,0.456555376,0.899378011,0.048171284,0.006434603,18.66900961,1.006845031,3.731192651,193.7974199,1,1,0.104933982,0,0.058280323,0.368036029,0.085476025,0.417266932,0.71938891
HA-W-D2.6-2017-8-16-T4,HA-W-2017-8-16-T4,4,HA-W,16,8,2017,16/08/2017,1.227255556,103.7468917,Crest,Fringing,2.6,"KK, SQ, LN",Pulau Hantu,0.3985,9,0.708116541,1197.005997,195.3953038,9,9,0.200464467,0.221688265,0.420080156,0.76656114,0.12933756,0.017993613,22.26451572,1.226061803,3.999210282,246.5742068,0.99749059,0.987871184,0.366553146,0,0.072721423,0.349559245,0.424997587,0.234251842,0.601820931
HA-W-D2.6-2017-8-16-T5,HA-W-2017-8-16-T5,5,HA-W,16,8,2017,16/08/2017,1.227255556,103.7468917,Crest,Fringing,2.6,"KK, SQ, LN",Pulau Hantu,0.1805,11,0.835322013,1330.907934,111.0032812,11,11,0.334484029,0.221688265,0.708957151,0.848769101,0.097101774,0.012645268,14.63082125,1.30324721,9.083430109,154.1270433,1,0.994169096,0.861100119,0,0.008612117,0.515302933,0.570672633,0.321578237,0.50826053
HA-W-D3-2016-2-16-T1,HA-W-2016-2-16-T1,1,HA-W,16,2,2016,16/02/2016,1.227255556,103.7468917,Crest,Fringing,3,"DH, AD",Pulau Hantu,0.6195,11,0.744962775,1367.447161,199.9607805,11,11,0.264719359,0.221688265,0.590572672,0.908106639,0.102543678,0.013826337,20.05716923,1.115805709,5.188122179,228.1069086,1,0.998964625,0.225181598,0,0.060070156,0.477403199,0.249152542,0.347597318,0.572446762
HA-W-D3-2016-2-16-T2,HA-W-2016-2-16-T2,2,HA-W,16,2,2016,16/02/2016,1.227255556,103.7468917,Crest,Fringing,3,"DH, AD",Pulau Hantu,0.6825,14,0.855228971,1478.091248,201.8134602,14,14,0.48288918,0.221688265,0.597108128,0.717044464,0.15114736,0.025431788,25.81724035,1.215073844,11.96936637,270.0778298,0.98021978,0.992537313,0.516692831,0,0.054076266,0.521762468,0.569399831,0.252069832,0.489756269
HA-W-D3-2016-2-16-T3,HA-W-2016-2-16-T3,3,HA-W,16,2,2016,16/02/2016,1.227255556,103.7468917,Crest,Fringing,3,"DH, AD",Pulau Hantu,0.8675,10,0.535591193,1340.203094,141.3651796,10,10,0.263247906,0.221688265,0.570874772,0.592101542,0.073261061,0.010011805,18.67474431,1.07507805,5.148779816,218.7797791,0.994236311,0.995677233,0.106628242,0,0.055715658,0.333323041,0.195142034,0.386698916,0.557087965
HA-W-D3-2016-2-16-T4,HA-W-2016-2-16-T4,4,HA-W,16,2,2016,16/02/2016,1.227255556,103.7468917,Crest,Fringing,3,"DH, AD",Pulau Hantu,0.546,15,0.845838533,1610.209626,207.7345133,15,15,0.235506789,0.221688265,0.738851193,0.820365985,0.140044108,0.022028832,18.9241733,1.226860032,6.194440997,209.388322,0.997252747,0.966422466,0.459183673,0,0.06605147,0.397365707,0.337985046,0.378826111,0.563186142
HA-W-D3-2016-2-16-T5,HA-W-2016-2-16-T5,5,HA-W,16,2,2016,16/02/2016,1.227255556,103.7468917,Crest,Fringing,3,"DH, AD",Pulau Hantu,0.524,12,0.888806742,1311.452755,155.2002488,12,12,0.129434537,0.221688265,0.77300425,0.826997782,0.122603039,0.016525133,18.09643422,1.234107029,9.421199019,210.7473419,1,1,0.689885496,0,0.020197201,0.431615776,0.437659033,0.431397106,0.372415712
HA-W-D3-2018-8-10-T1,HA-W-2018-8-10-T1,1,HA-W,10,8,2018,10/08/2018,1.227255556,103.7468917,Crest,Fringing,3,SC,Pulau Hantu,0.4475,16,0.879218501,1648.60539,213.4101604,16,16,0.397571028,0.221688265,0.690673795,0.814919299,0.148862788,0.027274024,29.56089081,1.331591263,14.68861072,205.4751352,0.940782123,0.983834275,0.676005864,0,0.213056296,0.389144392,0.382451225,0.28675333,0.466775534
HA-W-D3-2018-8-10-T2,HA-W-2018-8-10-T2,2,HA-W,10,8,2018,10/08/2018,1.227255556,103.7468917,Crest,Fringing,3,SC,Pulau Hantu,0.61,11,0.608301532,1292.654054,168.0258884,11,11,0.246091531,0.221688265,0.61313133,0.74173623,0.078905349,0.011424756,16.74634218,1.054552596,5.544940325,209.1295863,0.992622951,0.989058629,0.162645591,0,0.05,0.373346995,0.069672131,0.480122951,0.618579235
HA-W-D3-2018-8-10-T3,HA-W-2018-8-10-T3,3,HA-W,10,8,2018,10/08/2018,1.227255556,103.7468917,Crest,Fringing,3,SC,Pulau Hantu,0.4405,13,0.715534535,1325.020583,191.2482659,13,13,0.392654552,0.221688265,0.686275149,0.622310986,0.111066015,0.016122031,16.76896497,1.110080882,6.849638182,180.8735879,0.988649262,0.988654147,0.335008918,0,0.056915219,0.412824878,0.173124945,0.480692832,0.459290142
